'', DOI, BibTeX Citation, Plain Text Citation, Plain Text Citation Style
0,"https://doi.org/10.31390/josa.1.3.02"," @article{Boufoussi_2020, title={Continuous Dependence on the Coefficients for Mean-Field Fractional Stochastic Delay Evolution Equations}, volume={1}, ISSN={2689-6931}, url={http://dx.doi.org/10.31390/josa.1.3.02}, DOI={10.31390/josa.1.3.02}, number={3}, journal={Journal of Stochastic Analysis}, publisher={Louisiana State University Libraries}, author={Boufoussi, Brahim and Hajji, Salah}, year={2020}, month=aug } ","Boufoussi, B., & Hajji, S. (2020). Continuous Dependence on the Coefficients for Mean-Field Fractional Stochastic Delay Evolution Equations. Journal of Stochastic Analysis, 1(3). https://doi.org/10.31390/josa.1.3.02 ","apa"
0,"https://doi.org/10.1021/acs.jpcc.9b11990"," @article{Nagaprasad_Reddy_2020, title={First-Principles Study of the Ligand Substituent Effect on ORR Catalysis by Metallocorroles}, volume={124}, ISSN={1932-7455}, url={http://dx.doi.org/10.1021/acs.jpcc.9b11990}, DOI={10.1021/acs.jpcc.9b11990}, number={21}, journal={The Journal of Physical Chemistry C}, publisher={American Chemical Society (ACS)}, author={Nagaprasad Reddy, Samala and Krishnamurthy, Chethana Bhadravathi and Grinberg, Ilya}, year={2020}, month=apr, pages={11275–11283} } ","[1]S. Nagaprasad Reddy, C. B. Krishnamurthy, and I. Grinberg, “First-Principles Study of the Ligand Substituent Effect on ORR Catalysis by Metallocorroles,” The Journal of Physical Chemistry C, vol. 124, no. 21, pp. 11275–11283, Apr. 2020, doi: 10.1021/acs.jpcc.9b11990. ","ieee"
0,"https://doi.org/10.1109/icca.2003.1229094"," @article{Hentabli, title={Robust flight control design with handling qualities incorporation via low order model matching}, url={http://dx.doi.org/10.1109/icca.2003.1229094}, DOI={10.1109/icca.2003.1229094}, journal={The Fourth International Conference on Control and Automation, 2003. ICCA. Final Program and Book of Abstracts.}, publisher={IEEE}, author={Hentabli, K. and Saydy, L. and Akhrif, O.} } ","Hentabli, K., et al. “Robust Flight Control Design with Handling Qualities Incorporation via Low Order Model Matching.” The Fourth International Conference on Control and Automation, 2003. ICCA. Final Program and Book of Abstracts. Crossref, https://doi.org/10.1109/icca.2003.1229094. ","mla"
0,"https://doi.org/10.1093/oseo/instance.00081654"," @article{Wordsworth_1940, title={VIII Come, Gentle Sleep}, url={http://dx.doi.org/10.1093/oseo/instance.00081654}, DOI={10.1093/oseo/instance.00081654}, journal={The Poetical Works of William Wordsworth, Vol. 4: Evening Voluntaries; Itinerary Poems of 1833; Poems of Sentiment and Reflection; Sonnets Dedicated to Liberty and Order; Miscellaneous Poems; Inscriptions; Selections From Chaucer; Poems Referring to the Period of Old Age; Epitaphs and Elegiac Pieces; Ode-Intimations of Immortality (Second Edition)}, publisher={Oxford University Press}, author={Wordsworth, William}, editor={Darbishire, Helen and Selincourt, Ernest De}, year={1940}, month=jan, pages={372–475} } ","Wordsworth, W., 1940. VIII Come, Gentle Sleep. The Poetical Works of William Wordsworth, Vol. 4: Evening Voluntaries; Itinerary Poems of 1833; Poems of Sentiment and Reflection; Sonnets Dedicated to Liberty and Order; Miscellaneous Poems; Inscriptions; Selections From Chaucer; Poems Referring to the Period of Old Age; Epitaphs and Elegiac Pieces; Ode-Intimations of Immortality (Second Edition) 372–475. https://doi.org/10.1093/oseo/instance.00081654 ","elsevier-harvard"
0,"https://doi.org/10.1007/bf01207114"," @article{Jirmanov__1994, title={Reinnervation of Pacinian corpuscles by CNS axons after transplantation to the dorsal column: incidence and ultrastructure}, volume={23}, ISSN={1573-7381}, url={http://dx.doi.org/10.1007/bf01207114}, DOI={10.1007/bf01207114}, number={7}, journal={Journal of Neurocytology}, publisher={Springer Science and Business Media LLC}, author={Jirmanov�, I. and Lieberman, A. R. and Zelen�, J.}, year={1994}, month=jul, pages={422–432} } ","Jirmanov�, I., A. R. Lieberman & J. Zelen�, 1994. Reinnervation of Pacinian corpuscles by CNS axons after transplantation to the dorsal column: incidence and ultrastructure. Journal of Neurocytology, 23: 422–432. Springer Science and Business Media LLC. ","ecoscience"
0,"https://doi.org/10.26389/ajsrp.f291221"," @article{Hala_Ghassan_Al_Hussien_2022, title={International terrorism: concept and forms: الإرهاب الدولي؛ مفهومه وأشكاله}, volume={6}, ISSN={2522-3372}, url={http://dx.doi.org/10.26389/ajsrp.f291221}, DOI={10.26389/ajsrp.f291221}, number={12}, journal={Journal of Economic, Administrative and Legal Sciences}, publisher={The Arab Journal of Sciences and Research Publishing}, author={Hala Ghassan Al Hussien, Hala Ghassan Al Hussien}, year={2022}, month=apr, pages={31–42} } ","Hala Ghassan Al Hussien, H. G. A. H. (2022). International terrorism: concept and forms: الإرهاب الدولي؛ مفهومه وأشكاله. Journal of Economic, Administrative and Legal Sciences, 6(12), 31–42. https://doi.org/10.26389/ajsrp.f291221 ","apa"
0,"https://doi.org/10.1016/j.juro.2006.07.047"," @article{Rogers_2006, title={High Concordance of Gene Methylation in Post-Digital Rectal Examination and Post-Biopsy Urine Samples for Prostate Cancer Detection}, volume={176}, ISSN={1527-3792}, url={http://dx.doi.org/10.1016/j.juro.2006.07.047}, DOI={10.1016/j.juro.2006.07.047}, number={5}, journal={Journal of Urology}, publisher={Ovid Technologies (Wolters Kluwer Health)}, author={Rogers, Craig G. and Gonzalgo, Mark L. and Yan, Gai and Bastian, Patrick J. and Chan, David Y. and Nelson, William G. and Pavlovich, Christian P.}, year={2006}, month=nov, pages={2280–2284} } ","Rogers, Craig G., Mark L. Gonzalgo, Gai Yan, Patrick J. Bastian, David Y. Chan, William G. Nelson, and Christian P. Pavlovich. 2006. “High Concordance of Gene Methylation in Post-Digital Rectal Examination and Post-Biopsy Urine Samples for Prostate Cancer Detection.” Journal of Urology 176 (5): 2280–84. https://doi.org/10.1016/j.juro.2006.07.047. ","chicago-author-date"
0,"https://doi.org/10.1002/chin.198803357"," @article{MUELLER_1988, title={ChemInform Abstract: Fluorides of Copper, Silver, Gold, and Palladium}, volume={19}, ISSN={1522-2667}, url={http://dx.doi.org/10.1002/chin.198803357}, DOI={10.1002/chin.198803357}, number={3}, journal={ChemInform}, publisher={Wiley}, author={MUELLER, B. G. +}, year={1988}, month=jan } ","MUELLER, B. G. +. “ChemInform Abstract: Fluorides of Copper, Silver, Gold, and Palladium.” ChemInform, vol. 19, no. 3, Jan. 1988. Portico, Crossref, https://doi.org/10.1002/chin.198803357. ","mla"
0,"https://doi.org/10.1093/ee/20.1.252"," @article{Bessin_1991, title={Modeling the Areawide Impact of Sugarcane Varieties and Predation on Sugarcane Borer (Lepidoptera: Pyralidae) Populations in Southern Louisiana}, volume={20}, ISSN={0046-225X}, url={http://dx.doi.org/10.1093/ee/20.1.252}, DOI={10.1093/ee/20.1.252}, number={1}, journal={Environmental Entomology}, publisher={Oxford University Press (OUP)}, author={Bessin, R. T. and Stinner, R. E. and Reagan, T. E.}, year={1991}, month=feb, pages={252–257} } ","[1]R. T. Bessin, R. E. Stinner, and T. E. Reagan, “Modeling the Areawide Impact of Sugarcane Varieties and Predation on Sugarcane Borer (Lepidoptera: Pyralidae) Populations in Southern Louisiana,” Environmental Entomology, vol. 20, no. 1, pp. 252–257, Feb. 1991, doi: 10.1093/ee/20.1.252. ","ieee"
0,"https://doi.org/10.1016/s0889-8545(21)00337-5"," @article{Corson_1991, title={Use of the YAG Laser in Laparoscopic Gynecologic Procedures}, volume={18}, ISSN={0889-8545}, url={http://dx.doi.org/10.1016/s0889-8545(21)00337-5}, DOI={10.1016/s0889-8545(21)00337-5}, number={3}, journal={Obstetrics and Gynecology Clinics of North America}, publisher={Elsevier BV}, author={Corson, Stephen L.}, year={1991}, month=sep, pages={619–636} } ","Corson, Stephen L. 1991. “Use of the YAG Laser in Laparoscopic Gynecologic Procedures.” Obstetrics and Gynecology Clinics of North America 18 (3): 619–36. https://doi.org/10.1016/s0889-8545(21)00337-5. ","chicago-author-date"
0,"https://doi.org/10.1002/oms.1210030816"," @article{Lightner_1970, title={Charge localization in the retro‐Diels‐Alder fragmentation of tetralins}, volume={3}, ISSN={0030-493X}, url={http://dx.doi.org/10.1002/oms.1210030816}, DOI={10.1002/oms.1210030816}, number={8}, journal={Organic Mass Spectrometry}, publisher={Wiley}, author={Lightner, D. A. and Steinberg, Frank S.}, year={1970}, month=aug, pages={1095–1096} } ","Lightner, D. A. & F. S. Steinberg, 1970. Charge localization in the retro‐Diels‐Alder fragmentation of tetralins. Organic Mass Spectrometry, 3: 1095–1096. Wiley. ","ecoscience"
0,"https://doi.org/10.1299/kikaic.57.2149"," @article{SHINNO_1991, title={In-process Monitoring of Machining Environment by Heat Flux Sensor. Sensing of Tool Wear.}, volume={57}, ISSN={1884-8354}, url={http://dx.doi.org/10.1299/kikaic.57.2149}, DOI={10.1299/kikaic.57.2149}, number={538}, journal={TRANSACTIONS OF THE JAPAN SOCIETY OF MECHANICAL ENGINEERS Series C}, publisher={Japan Society of Mechanical Engineers}, author={SHINNO, Hidenori and HUANG, Kuo-Jin and RAHMAN, Mustafizur}, year={1991}, pages={2149–2153} } ","SHINNO, Hidenori, Kuo-Jin HUANG, and Mustafizur RAHMAN. 1991. “In-Process Monitoring of Machining Environment by Heat Flux Sensor. Sensing of Tool Wear.” TRANSACTIONS OF THE JAPAN SOCIETY OF MECHANICAL ENGINEERS Series C 57 (538): 2149–53. https://doi.org/10.1299/kikaic.57.2149. ","chicago-author-date"
0,"https://doi.org/10.1111/j.1365-2133.2005.06930.x"," @article{Yokote_2005, title={Irinotecan (CPT-11) in the treatment of mycosis fungoides}, volume={153}, ISSN={1365-2133}, url={http://dx.doi.org/10.1111/j.1365-2133.2005.06930.x}, DOI={10.1111/j.1365-2133.2005.06930.x}, number={5}, journal={British Journal of Dermatology}, publisher={Oxford University Press (OUP)}, author={Yokote, T. and Akioka, T. and Oka, S. and Yamano, T. and Hara, S. and Higashi, K. and Enomoto, U. and Kusakabe, H. and Kiyokane, K. and Tsuji, M. and Hanafusa, T.}, year={2005}, month=nov, pages={1086–1088} } ","[1]T. Yokote et al., “Irinotecan (CPT-11) in the treatment of mycosis fungoides,” British Journal of Dermatology, vol. 153, no. 5, pp. 1086–1088, Nov. 2005, doi: 10.1111/j.1365-2133.2005.06930.x. ","ieee"
0,"https://doi.org/10.1109/nssmic.2000.950052"," @article{Yu, title={Three-dimensional non-local edge-preserving regularization for PET transmission reconstruction}, url={http://dx.doi.org/10.1109/nssmic.2000.950052}, DOI={10.1109/nssmic.2000.950052}, journal={2000 IEEE Nuclear Science Symposium. Conference Record (Cat. No.00CH37149)}, publisher={IEEE}, author={Yu, D.F. and Fessler, J.A.} } ","Yu, D.F., and J.A. Fessler. n.d. “Three-Dimensional Non-Local Edge-Preserving Regularization for PET Transmission Reconstruction.” 2000 IEEE Nuclear Science Symposium. Conference Record (Cat. No.00CH37149). https://doi.org/10.1109/nssmic.2000.950052. ","chicago-author-date"
0,"https://doi.org/10.1073/pnas.92.16.7605-a"," @article{Fritzinger_1995, title={Molecular cloning and derived primary structure of cobra venom factor.}, volume={92}, ISSN={1091-6490}, url={http://dx.doi.org/10.1073/pnas.92.16.7605-a}, DOI={10.1073/pnas.92.16.7605-a}, number={16}, journal={Proceedings of the National Academy of Sciences}, publisher={Proceedings of the National Academy of Sciences}, author={Fritzinger, D C and Bredehorst, R and Vogel, C W}, year={1995}, month=aug, pages={7605} } ","Fritzinger, D. C., et al. “Molecular Cloning and Derived Primary Structure of Cobra Venom Factor.” Proceedings of the National Academy of Sciences, vol. 92, no. 16, Aug. 1995, p. 7605. Crossref, https://doi.org/10.1073/pnas.92.16.7605-a. ","mla"
0,"https://doi.org/10.1007/978-3-540-34767-5_9"," @article{Clarenz_2006, title={Colour Images}, ISBN={9783540347675}, ISSN={1612-3956}, url={http://dx.doi.org/10.1007/978-3-540-34767-5_9}, DOI={10.1007/978-3-540-34767-5_9}, journal={Mathematical Models for Registration and Applications to Medical Imaging}, publisher={Springer Berlin Heidelberg}, author={Clarenz, Ulrich and Henn, Stefan and Weickert, Joachim and Bale, Reto}, year={2006}, pages={185–191} } ","[1]U. Clarenz, S. Henn, J. Weickert, and R. Bale, “Colour Images,” Mathematical Models for Registration and Applications to Medical Imaging, pp. 185–191, 2006, doi: 10.1007/978-3-540-34767-5_9. ","ieee"
0,"https://doi.org/10.2352/j.imagingsci.technol.2000.44.1.art00010"," @article{Heikkil__2000, title={The Quality Analysis of Image Reproduction}, volume={44}, ISSN={1943-3522}, url={http://dx.doi.org/10.2352/j.imagingsci.technol.2000.44.1.art00010}, DOI={10.2352/j.imagingsci.technol.2000.44.1.art00010}, number={1}, journal={Journal of Imaging Science and Technology}, publisher={Society for Imaging Science & Technology}, author={Heikkilä, Ismo}, year={2000}, month=jan, pages={61–67} } ","Heikkilä, Ismo. “The Quality Analysis of Image Reproduction.” Journal of Imaging Science and Technology, vol. 44, no. 1, Jan. 2000, pp. 61–67. Crossref, https://doi.org/10.2352/j.imagingsci.technol.2000.44.1.art00010. ","mla"
0,"https://doi.org/10.5860/choice.30-3333"," @article{1993, analyze, and keep customers_1993, volume={30}, ISSN={1523-8253}, url={http://dx.doi.org/10.5860/choice.30-3333}, DOI={10.5860/choice.30-3333}, number={06}, journal={Choice Reviews Online}, publisher={American Library Association}, year={1993}, month=feb, pages={30-3333-30–3333} } ","Market mapping: how to use revolutionary new software to find, analyze, and keep customers. (1993). Choice Reviews Online, 30(06), 30-3333-30–3333. https://doi.org/10.5860/choice.30-3333 ","apa"
0,"https://doi.org/10.1089/vim.1999.12.175"," @article{LUDWIG_1999, title={A Fatal Relationship—Influenza Virus Interactions with the Host Cell}, volume={12}, ISSN={1557-8976}, url={http://dx.doi.org/10.1089/vim.1999.12.175}, DOI={10.1089/vim.1999.12.175}, number={3}, journal={Viral Immunology}, publisher={Mary Ann Liebert Inc}, author={LUDWIG, STEPHAN and PLESCHKA, STEPHAN and WOLFF, THORSTEN}, year={1999}, month=jan, pages={175–196} } ","LUDWIG, S., PLESCHKA, S., WOLFF, T., 1999. A Fatal Relationship—Influenza Virus Interactions with the Host Cell. Viral Immunology 12, 175–196. https://doi.org/10.1089/vim.1999.12.175 ","elsevier-harvard"
0,"https://doi.org/10.18061/dsq.v25i4.625"," @article{Petersen_2005, title={A Progressive Law with Weak Enforcement?: An Empirical Study of Hong Kong’s Disability Law}, volume={25}, ISSN={1041-5718}, url={http://dx.doi.org/10.18061/dsq.v25i4.625}, DOI={10.18061/dsq.v25i4.625}, number={4}, journal={Disability Studies Quarterly}, publisher={The Ohio State University Libraries}, author={Petersen, Carole J.}, year={2005}, month=sep } ","Petersen, Carole J. “A Progressive Law with Weak Enforcement?: An Empirical Study of Hong Kong’s Disability Law.” Disability Studies Quarterly, vol. 25, no. 4, Sept. 2005. Crossref, https://doi.org/10.18061/dsq.v25i4.625. ","mla"
0,"https://doi.org/10.1037/14298-000"," @book{Vincent_1897, title={The social mind and education.}, url={http://dx.doi.org/10.1037/14298-000}, DOI={10.1037/14298-000}, publisher={MacMillan Co}, author={Vincent, George Edgar}, year={1897} } ","Vincent, G. E. (1897). The social mind and education. MacMillan Co. https://doi.org/10.1037/14298-000 ","apa"
0,"https://doi.org/10.1080/00325481.1962.11694745"," @article{Rosenbaum_1962, title={The Artificial Kidney in Chronic Renal Failure}, volume={32}, ISSN={1941-9260}, url={http://dx.doi.org/10.1080/00325481.1962.11694745}, DOI={10.1080/00325481.1962.11694745}, number={6}, journal={Postgraduate Medicine}, publisher={Informa UK Limited}, author={Rosenbaum, Jerry L. and Nakamoto, Satoru and Kolff, Willem J.}, year={1962}, month=dec, pages={585–592} } ","[1]J. L. Rosenbaum, S. Nakamoto, and W. J. Kolff, “The Artificial Kidney in Chronic Renal Failure,” Postgraduate Medicine, vol. 32, no. 6, pp. 585–592, Dec. 1962, doi: 10.1080/00325481.1962.11694745. ","ieee"
0,"https://doi.org/10.1080/10481885.2017.1310520"," @article{Fremont_2017, title={Plan B}, volume={27}, ISSN={1940-9222}, url={http://dx.doi.org/10.1080/10481885.2017.1310520}, DOI={10.1080/10481885.2017.1310520}, number={3}, journal={Psychoanalytic Dialogues}, publisher={Informa UK Limited}, author={Fremont, Diane}, year={2017}, month=may, pages={378–380} } ","Fremont, Diane. “Plan B.” Psychoanalytic Dialogues, vol. 27, no. 3, May 2017, pp. 378–80. Crossref, https://doi.org/10.1080/10481885.2017.1310520. ","mla"
0,"https://doi.org/10.1021/j100314a024"," @article{Vajda_1988, title={Identifiability and distinguishability of first-order reaction systems}, volume={92}, ISSN={1541-5740}, url={http://dx.doi.org/10.1021/j100314a024}, DOI={10.1021/j100314a024}, number={3}, journal={The Journal of Physical Chemistry}, publisher={American Chemical Society (ACS)}, author={Vajda, S. and Rabitz, H.}, year={1988}, month=feb, pages={701–707} } ","Vajda, S., & Rabitz, H. (1988). Identifiability and distinguishability of first-order reaction systems. The Journal of Physical Chemistry, 92(3), 701–707. https://doi.org/10.1021/j100314a024 ","apa"
0,"https://doi.org/10.1111/j.1365-2044.1989.tb11314.x"," @article{O_Sullivan_1989, title={Shivering and epidural blockade}, volume={44}, ISSN={1365-2044}, url={http://dx.doi.org/10.1111/j.1365-2044.1989.tb11314.x}, DOI={10.1111/j.1365-2044.1989.tb11314.x}, number={4}, journal={Anaesthesia}, publisher={Wiley}, author={O’Sullivan, B.C.}, year={1989}, month=apr, pages={362–362} } ","[1]B. C. O’Sullivan, “Shivering and epidural blockade,” Anaesthesia, vol. 44, no. 4, pp. 362–362, Apr. 1989, doi: 10.1111/j.1365-2044.1989.tb11314.x. ","ieee"
0,"https://doi.org/10.1017/s0035869x00079636"," @article{Johnston_1940, title={La Somme du Grand Véhicule d’Asaṅga (Mahāyānasaṁgraha). ParÉtienne Lamotte. Tome I, Fasc. 1, and Tome II, Fasc. 1. Bibliothèque du Muséon, 7. 10½ × 7. Tome I, pp. viii + 47, pls. 11. Tome II, pp. viii + 152 + 24. Louvain: Bureaux du Muséon, 1938. Belgas 10 and 18.}, volume={72}, ISSN={2051-2066}, url={http://dx.doi.org/10.1017/s0035869x00079636}, DOI={10.1017/s0035869x00079636}, number={1}, journal={Journal of the Royal Asiatic Society of Great Britain &amp; Ireland}, publisher={Cambridge University Press (CUP)}, author={Johnston, E. H.}, year={1940}, month=jan, pages={102–103} } ","[1]E. H. Johnston, “La Somme du Grand Véhicule d’Asaṅga (Mahāyānasaṁgraha). ParÉtienne Lamotte. Tome I, Fasc. 1, and Tome II, Fasc. 1. Bibliothèque du Muséon, 7. 10½ × 7. Tome I, pp. viii + 47, pls. 11. Tome II, pp. viii + 152 + 24. Louvain: Bureaux du Muséon, 1938. Belgas 10 and 18.,” Journal of the Royal Asiatic Society of Great Britain &amp; Ireland, vol. 72, no. 1, pp. 102–103, Jan. 1940, doi: 10.1017/s0035869x00079636. ","ieee"
0,"https://doi.org/10.1113/jphysiol.1971.sp009368"," @article{Hall_1971, title={Vasoactive hormones in endotoxin shock: A comparative study in cats and dogs}, volume={213}, ISSN={1469-7793}, url={http://dx.doi.org/10.1113/jphysiol.1971.sp009368}, DOI={10.1113/jphysiol.1971.sp009368}, number={1}, journal={The Journal of Physiology}, publisher={Wiley}, author={Hall, R. C. and Hodge, R. L.}, year={1971}, month=feb, pages={69–84} } ","Hall, R. C., & Hodge, R. L. (1971). Vasoactive hormones in endotoxin shock: A comparative study in cats and dogs. The Journal of Physiology, 213(1), 69–84. Portico. https://doi.org/10.1113/jphysiol.1971.sp009368 ","apa"
0,"https://doi.org/10.46881/ajh.v9i0.253"," @article{Adesola_2020, title={Appraisal of Digital Media Users Generated Content and the  Gate-Keeping Role of the Broadcast Media in Nigeria}, volume={9}, ISSN={2536-6890}, url={http://dx.doi.org/10.46881/ajh.v9i0.253}, DOI={10.46881/ajh.v9i0.253}, journal={AGOGO: Journal of Humanities}, publisher={Olabisi Onabanjo University}, author={Adesola, Bello Olufunmi and Oluwatoyin, Ajibola Adeola}, year={2020}, month=sep, pages={107–120} } ","[1]B. O. Adesola and A. A. Oluwatoyin, “Appraisal of Digital Media Users Generated Content and the  Gate-Keeping Role of the Broadcast Media in Nigeria,” AGOGO: Journal of Humanities, vol. 9, pp. 107–120, Sep. 2020, doi: 10.46881/ajh.v9i0.253. ","ieee"
0,"https://doi.org/10.1080/03068373808730882"," @article{Waugh_1938, title={Reviews}, volume={25}, ISSN={0035-8789}, url={http://dx.doi.org/10.1080/03068373808730882}, DOI={10.1080/03068373808730882}, number={4}, journal={Journal of The Royal Central Asian Society}, publisher={Informa UK Limited}, author={Waugh, A. T. and Barrow, G. de S. and Sykes, P. M. and Warner, W. H. Lee and Farmer, Henry G. and Edwards, E. D. and Yorke, G. J. and French, J. C.}, year={1938}, month=oct, pages={626–673} } ","Waugh, A. T., G. de S. Barrow, P. M. Sykes, W. H. L. Warner, H. G. Farmer, E. D. Edwards, G. J. Yorke & J. C. French, 1938. Reviews. Journal of The Royal Central Asian Society, 25: 626–673. Informa UK Limited. ","ecoscience"
0,"https://doi.org/10.1190/tle14020141.1"," @article{1995, volume={14}, ISSN={1938-3789}, url={http://dx.doi.org/10.1190/tle14020141.1}, DOI={10.1190/tle14020141.1}, number={2}, journal={The Leading Edge}, publisher={Society of Exploration Geophysicists}, year={1995}, month=feb, pages={141–141} } ","Section Activities. (1995). The Leading Edge, 14(2), 141–141. https://doi.org/10.1190/tle14020141.1 ","apa"
0,"https://doi.org/10.4018/978-1-4666-4237-9.ch004"," @article{Benson_2013, title={Implementing a Course Management System in a Religious School Cooperative}, ISSN={2326-8913}, url={http://dx.doi.org/10.4018/978-1-4666-4237-9.ch004}, DOI={10.4018/978-1-4666-4237-9.ch004}, journal={Advances in Educational Technologies and Instructional Design}, publisher={IGI Global}, author={Benson, Angela D. and Tettegah, Sharon Y.}, year={2013}, pages={57–75} } ","[1]A. D. Benson and S. Y. Tettegah, “Implementing a Course Management System in a Religious School Cooperative,” Advances in Educational Technologies and Instructional Design, pp. 57–75, 2013, doi: 10.4018/978-1-4666-4237-9.ch004. ","ieee"
0,"https://doi.org/10.1353/pew.2001.0035"," @article{Tucker_2001, title={Original Tao: Inward Training and the Foundations of Taoist Mysticism (review)}, volume={51}, ISSN={1529-1898}, url={http://dx.doi.org/10.1353/pew.2001.0035}, DOI={10.1353/pew.2001.0035}, number={2}, journal={Philosophy East and West}, publisher={Project MUSE}, author={Tucker, John Allen}, year={2001}, pages={307–310} } ","Tucker, J.A., 2001. Original Tao: Inward Training and the Foundations of Taoist Mysticism (review). Philosophy East and West 51, 307–310. https://doi.org/10.1353/pew.2001.0035 ","elsevier-harvard"
0,"https://doi.org/10.1177/1024258913494736"," @article{Lima_2013, title={Editorial}, volume={19}, ISSN={1996-7284}, url={http://dx.doi.org/10.1177/1024258913494736}, DOI={10.1177/1024258913494736}, number={3}, journal={Transfer: European Review of Labour and Research}, publisher={SAGE Publications}, author={Lima, Maria da Paz Campos and Kahanec, Martin}, year={2013}, month=aug, pages={291–295} } ","[1]M. da P. C. Lima and M. Kahanec, “Editorial,” Transfer: European Review of Labour and Research, vol. 19, no. 3, pp. 291–295, Aug. 2013, doi: 10.1177/1024258913494736. ","ieee"
0,"https://doi.org/10.1001/jama.1988.03410140168058"," @article{1988, volume={260}, ISSN={0098-7484}, url={http://dx.doi.org/10.1001/jama.1988.03410140168058}, DOI={10.1001/jama.1988.03410140168058}, number={14}, journal={JAMA: The Journal of the American Medical Association}, publisher={American Medical Association (AMA)}, year={1988}, month=oct, pages={2156} } ","index to advertisers. (1988). JAMA: The Journal of the American Medical Association, 260(14), 2156. https://doi.org/10.1001/jama.1988.03410140168058 ","apa"
0,"https://doi.org/10.1145/2882903.2899398"," @article{Zhang_2016, title={Quegel}, url={http://dx.doi.org/10.1145/2882903.2899398}, DOI={10.1145/2882903.2899398}, journal={Proceedings of the 2016 International Conference on Management of Data}, publisher={ACM}, author={Zhang, Qizhen and Yan, Da and Cheng, James}, year={2016}, month=jun } ","[1]Q. Zhang, D. Yan, and J. Cheng, “Quegel,” Proceedings of the 2016 International Conference on Management of Data, Jun. 2016, doi: 10.1145/2882903.2899398. ","ieee"
0,"https://doi.org/10.2307/25143292"," @article{Bergquist_1989, title={Argentina: From Anarchism to Peronism}, volume={24}, ISSN={0700-3862}, url={http://dx.doi.org/10.2307/25143292}, DOI={10.2307/25143292}, journal={Labour / Le Travail}, publisher={JSTOR}, author={Bergquist, Charles and Munck, Ronaldo and Falcón, Ricardo and Galitelli, Bernardo}, year={1989}, pages={326} } ","Bergquist, C., Munck, R., Falcón, R., & Galitelli, B. (1989). Argentina: From Anarchism to Peronism. Labour / Le Travail, 24, 326. https://doi.org/10.2307/25143292 ","apa"
0,"https://doi.org/10.2514/1.b35378"," @article{Dong_2015, title={Thermal Analysis and Testing of Nonrotating Cone with Hot-Air Anti-Icing System}, volume={31}, ISSN={1533-3876}, url={http://dx.doi.org/10.2514/1.b35378}, DOI={10.2514/1.b35378}, number={3}, journal={Journal of Propulsion and Power}, publisher={American Institute of Aeronautics and Astronautics (AIAA)}, author={Dong, W. and Zhu, J. and Zheng, M. and Chen, Y.}, year={2015}, month=may, pages={896–903} } ","Dong, W., Zhu, J., Zheng, M., & Chen, Y. (2015). Thermal Analysis and Testing of Nonrotating Cone with Hot-Air Anti-Icing System. Journal of Propulsion and Power, 31(3), 896–903. https://doi.org/10.2514/1.b35378 ","apa"
0,"https://doi.org/10.1007/978-3-642-54924-3_36"," @article{Wu_2014, title={A Distributed Approach to Aircraft Conflict Resolution Based on Satisficing Game Theory}, ISBN={9783642549243}, ISSN={2194-5365}, url={http://dx.doi.org/10.1007/978-3-642-54924-3_36}, DOI={10.1007/978-3-642-54924-3_36}, journal={Foundations of Intelligent Systems}, publisher={Springer Berlin Heidelberg}, author={Wu, Tianhang and Du, Wenbo}, year={2014}, pages={383–393} } ","Wu, T., Du, W., 2014. A Distributed Approach to Aircraft Conflict Resolution Based on Satisficing Game Theory. Foundations of Intelligent Systems 383–393. https://doi.org/10.1007/978-3-642-54924-3_36 ","elsevier-harvard"
0,"https://doi.org/10.3389/fped.2020.00012"," @article{Lara_Cant_n_2020, title={Oxygen Supplementation During Preterm Stabilization and the Relevance of the First 5 min After Birth}, volume={8}, ISSN={2296-2360}, url={http://dx.doi.org/10.3389/fped.2020.00012}, DOI={10.3389/fped.2020.00012}, journal={Frontiers in Pediatrics}, publisher={Frontiers Media SA}, author={Lara-Cantón, Inmaculada and Solaz, Alvaro and Parra-Llorca, Anna and García-Robles, Ana and Millán, Ivan and Torres-Cuevas, Isabel and Vento, Maximo}, year={2020}, month=jan } ","Lara-Cantón, I., Solaz, A., Parra-Llorca, A., García-Robles, A., Millán, I., Torres-Cuevas, I., & Vento, M. (2020). Oxygen Supplementation During Preterm Stabilization and the Relevance of the First 5 min After Birth. Frontiers in Pediatrics, 8. https://doi.org/10.3389/fped.2020.00012 ","apa"
0,"https://doi.org/10.1080/08916159008946386"," @article{ZVIRIN_1990, title={BOILING ON FREE-FALLING SPHERES: DRAG AND HEAT TRANSFER COEFFICIENTS}, volume={3}, ISSN={1521-0480}, url={http://dx.doi.org/10.1080/08916159008946386}, DOI={10.1080/08916159008946386}, number={3}, journal={Experimental Heat Transfer}, publisher={Informa UK Limited}, author={ZVIRIN, Y. and R HEWITT, G. and KENNING, D. B. R.}, year={1990}, month=sep, pages={185–214} } ","[1]Y. ZVIRIN, G. R HEWITT, and D. B. R. KENNING, “BOILING ON FREE-FALLING SPHERES: DRAG AND HEAT TRANSFER COEFFICIENTS,” Experimental Heat Transfer, vol. 3, no. 3, pp. 185–214, Sep. 1990, doi: 10.1080/08916159008946386. ","ieee"
